date,ticker,company_news_avg,company_news_count,company_news_std,related_companies_news_avg,related_news_count,related_news_std,total_news_count
2009-01-01,AMZN,-0.5,1,0.0,0.23,1,0.0,2
2009-01-01,CSCO,,0,,0.1333333333333334,3,0.7216878364870323,3
2009-01-01,BRKB,,0,,0.5581818181818182,11,0.19286358815588708,11
2009-01-01,GE,,0,,,0,,0
2009-01-01,MSFT,0.1333333333333334,3,0.7216878364870323,,0,,3
2009-01-01,SBUX,,0,,-0.135,2,0.5161879502661797,2
2009-01-01,GOOGL,,0,,0.1333333333333334,3,0.7216878364870323,3
2009-01-01,GS,,0,,0.5581818181818182,11,0.19286358815588708,11
2009-01-01,JPM,0.4475,4,0.3001527388958273,0.6214285714285713,7,0.06414269805898186,11
2009-01-01,WMT,,0,,-0.135,2,0.5161879502661797,2
2009-01-01,AMGN,,0,,,0,,0
2009-01-01,IBM,,0,,0.1333333333333334,3,0.7216878364870323,3
2009-01-01,MCD,0.23,1,0.0,-0.5,1,0.0,2
2009-01-01,BAC,0.6214285714285713,7,0.06414269805898186,0.4475,4,0.3001527388958273,11
2009-01-01,JNJ,,0,,,0,,0
2009-01-01,AAPL,,0,,0.1333333333333334,3,0.7216878364870323,3
2009-01-01,DUK,,0,,,0,,0
2009-01-01,LLY,,0,,,0,,0
2009-01-02,PEP,0.043333333333333335,6,0.48036097537858613,-0.36428571428571427,7,0.248854518601876,13
2009-01-02,AMZN,-0.5,1,0.0,-0.22058823529411764,17,0.4369563849549989,18
2009-01-02,SO,,0,,-0.51,2,0.0,2
2009-01-02,CSCO,0.5,1,0.0,0.10200000000000002,30,0.49456633737949207,31
2009-01-02,SLB,-0.51,3,0.0,-0.51,2,0.0,5
2009-01-02,BRKB,0.39285714285714296,14,0.3839356631085388,0.048888888888888885,54,0.48881322074988337,68
2009-01-02,GE,-0.5449999999999999,4,0.040414518843273774,-0.51,2,0.0,6
2009-01-02,STZ,-0.51,1,0.0,-0.14833333333333334,12,0.42010460457828697,13
