date,ticker,company_news_avg,company_news_count,company_news_std,related_companies_news_avg,related_news_count,related_news_std,total_news_count
2018-01-01,AMZN,0.26,2,0.36769552621700474,,0,,2
2018-01-01,BRKB,,0,,-0.45,2,0.0,2
2018-01-01,GE,,0,,,0,,0
2018-01-01,MSFT,0.47,1,0.0,0.52,1,0.0,2
2018-01-01,GOOGL,0.52,1,0.0,0.47,1,0.0,2
2018-01-01,GS,-0.45,2,0.0,,0,,2
2018-01-01,JPM,,0,,-0.45,2,0.0,2
2018-01-01,WMT,,0,,0.26,2,0.36769552621700474,2
2018-01-01,BAC,,0,,-0.45,2,0.0,2
2018-01-01,JNJ,,0,,,0,,0
2018-01-01,HD,,0,,0.26,2,0.36769552621700474,2
2018-01-01,AAPL,,0,,0.495,2,0.03535533905932741,2
2018-01-01,NVDA,,0,,0.495,2,0.03535533905932741,2
2018-01-02,PEP,0.34,1,0.0,0.52,2,0.0,3
2018-01-02,AMZN,0.14650000000000002,20,0.4408756239456585,0.4722222222222222,9,0.1423707991283481,29
2018-01-02,OKE,0.0,1,0.0,,0,,1
2018-01-02,LRCX,,0,,0.11,7,0.5811196090307056,7
2018-01-02,CSCO,,0,,0.2070967741935484,62,0.28110663688518456,62
2018-01-02,SLB,0.36,2,0.18384776310850234,,0,,2
2018-01-02,BRKB,0.44,1,0.0,0.0030136986301369864,146,0.11851011807822759,147
2018-01-02,ISRG,0.23,1,0.0,-0.2745714285714286,35,0.3611040493455888,36
2018-01-02,GE,-0.094,5,0.5696314598053728,0.62,2,0.0,7
2018-01-02,PG,,0,,0.0,6,0.0,6
2018-01-02,STZ,,0,,0.46,3,0.10392304845413264,3
2018-01-02,MRK,0.13,6,0.2013951340027857,-0.33866666666666667,30,0.3413940319593641,36
2018-01-02,UNH,,0,,0.005986394557823129,147,0.12348068377555606,147
2018-01-02,MSFT,0.47,1,0.0,0.20278688524590166,61,0.2813664937854836,62
2018-01-02,EQT,,0,,0.36,2,0.18384776310850234,2
2018-01-02,MO,,0,,0.46,3,0.10392304845413264,3
2018-01-02,SBUX,,0,,0.24758620689655175,29,0.4015030258951427,29
2018-01-02,TJX,,0,,0.24758620689655175,29,0.4015030258951427,29
2018-01-02,DE,0.62,2,0.0,-0.094,5,0.5696314598053728,7
2018-01-02,IFF,,0,,0.0,6,0.0,6
2018-01-02,GOOGL,0.26375000000000004,8,0.46533973764183456,0.19870370370370372,54,0.24858122924547932,62
2018-01-02,GS,-0.026470588235294117,17,0.10914103126634983,0.01023076923076923,130,0.12498970738781681,147
2018-01-02,JPM,-0.0002564102564102566,117,0.11033226884765679,0.030333333333333337,30,0.16522676858630161,147
2018-01-02,WMT,,0,,0.24758620689655175,29,0.4015030258951427,29
2018-01-02,LOW,,0,,0.24758620689655175,29,0.4015030258951427,29
2018-01-02,AMGN,,0,,-0.26055555555555554,36,0.3657082712799092,36
2018-01-02,CHD,0.0,6,0.0,,0,,6
2018-01-02,MDLZ,0.52,2,0.0,0.34,1,0.0,3
2018-01-02,IBM,0.52,1,0.0,0.20196721311475413,61,0.2804984828962606,62
2018-01-02,MCD,0.4722222222222222,9,0.1423707991283481,0.14650000000000002,20,0.4408756239456585,29
2018-01-02,BAC,0.07666666666666667,12,0.17905475715715027,-0.00029629629629629656,135,0.11616342541476063,147
2018-01-02,JNJ,-0.3848148148148148,27,0.32638309687532213,0.11222222222222222,9,0.17455498974376082,36
2018-01-02,HD,,0,,0.24758620689655175,29,0.4015030258951427,29
2018-01-02,AAPL,0.18375,48,0.2561384682034642,0.2871428571428572,14,0.3531055316523893,62
2018-01-02,DUK,,0,,0.0,1,0.0,1
2018-01-02,NVDA,0.23,4,0.0,0.20551724137931035,58,0.29073513848544563,62
2018-01-02,XOM,,0,,0.36,2,0.18384776310850234,2
2018-01-02,LLY,0.0,2,0.0,-0.27588235294117647,34,0.370798627429211,36
2018-01-02,HON,,0,,0.11,7,0.5811196090307056,7
2018-01-03,PEP,,0,,0.0,1,0.0,1
2018-01-03,AMZN,0.4663636363636364,11,0.11868215765419227,0.12066666666666666,15,0.4865250935631858,26
2018-01-03,OKE,,0,,-0.015000000000000013,6,0.6956076480315609,6
2018-01-03,LRCX,0.0,4,0.0,-0.06666666666666668,9,0.5243090691567331,13
2018-01-03,CSCO,0.52,2,0.0,0.2682258064516129,62,0.23420968742510462,64
2018-01-03,SLB,,0,,0.2300000000000001,22,8.522621204084962e-17,22
2018-01-03,BRKB,0.0,2,0.0,0.0540625,128,0.1705638518533605,130
2018-01-03,CRM,,0,,0.27609374999999997,64,0.23465352498037248,64
2018-01-03,ISRG,0.005,2,0.007071067811865475,0.14176470588235293,17,0.48005514389127274,19
2018-01-03,GE,-0.07714285714285715,7,0.51490174744684,-0.00999999999999999,6,0.34819534747035324,13
2018-01-03,PG,,0,,,0,,0
2018-01-03,STZ,,0,,0.0,1,0.0,1
2018-01-03,MRK,0.0,2,0.0,0.14235294117647057,17,0.47987666920476435,19
2018-01-03,UNH,0.475,2,0.6717514421272202,0.046640625,128,0.15079462669132604,130
2018-01-03,MSFT,-0.12200000000000003,5,0.5586770086552695,0.3098305084745762,59,0.1531788623824171,64
2018-01-03,MO,,0,,0.0,1,0.0,1
2018-01-03,SBUX,,0,,0.26692307692307693,26,0.410519370853744,26
2018-01-03,TJX,-0.502,5,0.22004544985070698,0.45000000000000007,21,0.13405222862750177,26
2018-01-03,DE,,0,,-0.04615384615384616,13,0.42929279948807403,13
2018-01-03,IFF,,0,,,0,,0
2018-01-03,GOOGL,0.49,3,0.0,0.26557377049180325,61,0.2354040823078757,64
2018-01-03,GS,0.0,26,0.0,0.06653846153846153,104,0.18716987367935078,130
2018-01-03,ORCL,0.385,4,0.19052558883257653,0.2688333333333333,60,0.23683715113594844,64
2018-01-03,JPM,0.04535714285714286,84,0.1573304896083816,0.06760869565217392,46,0.19039356644836383,130
2018-01-03,WMT,0.384,5,0.21489532335534897,0.23904761904761904,21,0.44404847440234224,26
2018-01-03,LOW,,0,,0.26692307692307693,26,0.410519370853744,26
2018-01-03,AMGN,0.49,2,0.0,0.08470588235294117,17,0.46279203816426584,19
2018-01-03,MDLZ,0.0,1,0.0,,0,,1
2018-01-03,IBM,0.4175,8,0.24846672671751097,0.2558928571428571,56,0.22779398017199098,64
2018-01-03,EXC,-0.015000000000000013,6,0.6956076480315609,,0,,6
2018-01-03,MCD,0.48,5,0.033911649915626355,0.21619047619047618,21,0.4431419207260377,26
2018-01-03,BAC,0.135,16,0.20774984957876624,0.04175438596491228,114,0.16105430081947975,130
2018-01-03,JNJ,0.11000000000000001,13,0.5316170300758496,0.165,6,0.251773707920426,19
2018-01-03,HD,,0,,0.26692307692307693,26,0.410519370853744,26
2018-01-03,AAPL,0.24333333333333337,12,0.13580288745981892,0.2836538461538462,52,0.25244707343694406,64
2018-01-03,DUK,,0,,-0.015000000000000013,6,0.6956076480315609,6
2018-01-03,NVDA,0.26566666666666666,30,0.083941002817592,0.28529411764705886,34,0.3142305204214724,64
2018-01-03,WMB,,0,,-0.015000000000000013,6,0.6956076480315609,6
2018-01-03,XOM,0.2300000000000001,22,8.522621204084962e-17,,0,,22
2018-01-03,LLY,,0,,0.12736842105263158,19,0.4546530069461173,19
2018-01-03,HON,-0.02999999999999997,2,0.7778174593052023,-0.049090909090909095,11,0.4007356870919919,13
2018-01-04,PEP,,0,,,0,,0
2018-01-04,AMZN,0.49,1,0.0,-0.0077777777777777845,9,0.5806414077935231,10
2018-01-04,OKE,0.4422222222222222,9,0.3085359694499888,0.21,4,0.5738176249181152,13
2018-01-04,LRCX,,0,,0.11428571428571431,7,0.6042035292531025,7
2018-01-04,SO,,0,,0.37076923076923074,13,0.3977742562991715,13
2018-01-04,CSCO,0.245,2,0.3464823227814083,0.40875000000000006,40,0.3854679972748411,42
2018-01-04,SLB,,0,,0.23000000000000004,10,2.925694557147251e-17,10
2018-01-04,BRKB,0.0,3,0.0,0.07972972972972975,111,0.19653572175635126,114
2018-01-04,GE,0.08750000000000002,4,0.6786935980249114,0.15000000000000002,3,0.6331666447310692,7
2018-01-04,PG,,0,,,0,,0
2018-01-04,STZ,,0,,,0,,0
2018-01-04,MRK,-0.51,2,0.0,0.07499999999999998,4,0.5538050198400155,6
2018-01-04,UNH,0.52,1,0.0,0.07371681415929206,113,0.1906295710939782,114
2018-01-04,MSFT,0.49,1,0.0,0.39878048780487807,41,0.38593519612722044,42
2018-01-04,MO,,0,,,0,,0
2018-01-04,SBUX,0.22,1,0.0,0.022222222222222216,9,0.6005159818393216,10
2018-01-04,TJX,-0.61,4,0.020000000000000018,0.47666666666666674,6,0.13033290707517678,10
2018-01-04,DE,,0,,0.11428571428571431,7,0.6042035292531025,7
2018-01-04,IFF,,0,,,0,,0
2018-01-04,GOOGL,0.13875,8,0.502207626385741,0.4626470588235294,34,0.3266478858874242,42
2018-01-04,GS,0.1385714285714286,14,0.1786641517509294,0.06910000000000001,100,0.19574305462606698,114
2018-01-04,JPM,0.05945205479452056,73,0.18152816135182645,0.11,41,0.21376388843768726,114
2018-01-04,WMT,0.49,1,0.0,-0.007777777777777772,9,0.5806414077935231,10
2018-01-04,LOW,0.54,1,0.0,-0.013333333333333332,9,0.5749565200952155,10
2018-01-04,AMGN,0.0,1,0.0,-0.14400000000000002,5,0.5829065105143363,6
2018-01-04,MDLZ,,0,,,0,,0
2018-01-04,IBM,0.94,1,0.0,0.3878048780487805,41,0.3764406473477721,42
2018-01-04,EXC,0.10333333333333332,3,0.6524058041842771,0.45099999999999996,10,0.29221187138406574,13
2018-01-04,MCD,,0,,0.042,10,0.5696158549603603,10
2018-01-04,BAC,0.08913043478260871,23,0.2322794759351576,0.07472527472527472,91,0.18489240510416177,114
2018-01-04,JNJ,0.09999999999999998,3,0.6754998149518622,-0.34,3,0.2944486372867091,6
2018-01-04,HD,0.56,2,0.02828427124746185,-0.0875,8,0.5667639972434987,10
2018-01-04,AAPL,0.5128571428571429,21,0.36387007100258817,0.28904761904761905,21,0.37362955934862485,42
2018-01-04,DUK,0.53,1,0.0,0.35749999999999993,12,0.41244558869790765,13
