date,ticker,company_news_avg,company_news_count,company_news_std,related_companies_news_avg,related_news_count,related_news_std,total_news_count
2007-01-01,PEP,,0,,,0,,0
2007-01-01,AMZN,-0.11,1,0.0,0.284,5,0.4770010482168776,6
2007-01-01,CSCO,,0,,0.45999999999999996,6,0.24058262613912917,6
2007-01-01,BRKB,,0,,-0.30000000000000004,2,0.05656854249492382,2
2007-01-01,GE,0.45,1,0.0,,0,,1
2007-01-01,STZ,,0,,,0,,0
2007-01-01,MRK,,0,,-0.14,1,0.0,1
2007-01-01,UNH,-0.30000000000000004,2,0.05656854249492382,,0,,2
2007-01-01,MSFT,0.26,2,0.36769552621700474,0.56,4,0.10677078252031315,6
2007-01-01,MO,,0,,,0,,0
2007-01-01,SBUX,,0,,0.2183333333333333,6,0.45595686930527396,6
2007-01-01,DE,,0,,0.45,1,0.0,1
2007-01-01,GOOGL,0.62,1,0.0,0.42800000000000005,5,0.2543029689169987,6
2007-01-01,GS,,0,,-0.30000000000000004,2,0.05656854249492382,2
2007-01-01,JPM,,0,,-0.30000000000000004,2,0.05656854249492382,2
2007-01-01,WMT,0.47,1,0.0,0.168,5,0.49078508534795556,6
2007-01-01,LOW,0.39666666666666667,3,0.5305029060555024,0.04,3,0.37802116342871595,6
2007-01-01,AMGN,-0.14,1,0.0,,0,,1
2007-01-01,CHD,0.62,1,0.0,,0,,1
2007-01-01,IBM,,0,,0.45999999999999996,6,0.24058262613912917,6
2007-01-01,MCD,,0,,0.2183333333333333,6,0.45595686930527396,6
2007-01-01,BAC,,0,,-0.30000000000000004,2,0.05656854249492382,2
2007-01-01,HD,-0.24,1,0.0,0.30999999999999994,5,0.4436778110295803,6
2007-01-01,AAPL,0.5399999999999999,3,0.12124355652982145,0.38000000000000006,3,0.3328663395418648,6
2007-01-01,NVDA,,0,,0.45999999999999996,6,0.24058262613912917,6
2007-01-01,XOM,,0,,,0,,0
2007-01-01,HON,,0,,0.45,1,0.0,1
2007-01-02,PEP,0.53,2,0.0,0.2375,4,0.16977926846349645,6
