date,ticker,company_news_avg,company_news_count,company_news_std,related_companies_news_avg,related_news_count,related_news_std,total_news_count
2023-01-01,AMZN,,0,,,0,,0
2023-01-01,BRKB,,0,,0.0,1,0.0,1
2023-01-01,STZ,,0,,,0,,0
2023-01-01,MSFT,,0,,0.52,1,0.0,1
2023-01-01,GOOGL,0.52,1,0.0,,0,,1
2023-01-01,GS,0.0,1,0.0,,0,,1
2023-01-01,JPM,,0,,0.0,1,0.0,1
2023-01-01,MCD,,0,,,0,,0
2023-01-01,BAC,,0,,0.0,1,0.0,1
2023-01-01,HD,,0,,,0,,0
2023-01-01,AAPL,,0,,0.52,1,0.0,1
2023-01-01,NVDA,,0,,0.52,1,0.0,1
2023-01-01,XOM,,0,,,0,,0
2023-01-02,PEP,,0,,,0,,0
2023-01-02,AMZN,,0,,0.49,1,0.0,1
2023-01-02,SO,,0,,,0,,0
2023-01-02,CSCO,,0,,0.49,4,0.0,4
2023-01-02,BRKB,-0.023333333333333355,3,0.5253887449625595,0.08666666666666667,6,0.21228911104120876,9
2023-01-02,GE,0.57,1,0.0,,0,,1
2023-01-02,MRK,0.49,2,0.0,,0,,2
2023-01-02,MSFT,0.49,4,0.0,,0,,4
2023-01-02,DE,,0,,0.57,1,0.0,1
2023-01-02,GOOGL,,0,,0.49,4,0.0,4
2023-01-02,GS,0.52,1,0.0,-0.008750000000000008,8,0.2810916220736577,9
2023-01-02,JPM,0.0,5,0.0,0.11249999999999999,4,0.5077647092896473,9
2023-01-02,WMT,0.49,1,0.0,,0,,1
2023-01-02,AMGN,,0,,0.49,2,0.0,2
2023-01-02,IBM,,0,,0.49,4,0.0,4
2023-01-02,MCD,,0,,0.49,1,0.0,1
2023-01-02,BAC,,0,,0.049999999999999996,9,0.3165438358268883,9
2023-01-02,JNJ,,0,,0.49,2,0.0,2
2023-01-02,AAPL,,0,,0.49,4,0.0,4
2023-01-02,NVDA,,0,,0.49,4,0.0,4
2023-01-02,XOM,,0,,,0,,0
2023-01-02,LLY,,0,,0.49,2,0.0,2
2023-01-03,PEP,0.027142857142857153,7,0.31700232836759445,-0.08454545454545453,11,0.2792620144725607,18
2023-01-03,AMZN,0.23465116279069767,43,0.12263668442869509,0.18469387755102043,49,0.17666000821748357,92
2023-01-03,VLO,0.38000000000000006,3,6.798699777552591e-17,-0.014285714285714275,14,0.2581506502834309,17
2023-01-03,OKE,,0,,0.13842105263157897,19,0.248288880985542,19
2023-01-03,LRCX,0.19,4,0.34641016151377546,0.4383870967741937,31,0.22684938871703034,35
2023-01-03,SO,,0,,0.13842105263157897,19,0.248288880985542,19
2023-01-03,CSCO,0.23,4,0.0,0.060181818181818184,110,0.31908982318889295,114
2023-01-03,SLB,-0.11000000000000001,5,1.5515838457795457e-17,0.12416666666666665,12,0.30996945108520063,17
2023-01-03,BRKB,0.41000000000000003,4,0.28437065014988216,0.027507082152974507,353,0.13906144644437085,357
2023-01-03,ISRG,0.23,2,0.0,0.2155319148936171,47,0.19621204712646423,49
2023-01-03,GE,0.4971428571428572,28,0.1420708519863486,0.06142857142857144,7,0.29277002188455997,35
2023-01-03,STZ,-0.08333333333333331,3,0.4106498914322678,-0.03266666666666666,15,0.27934788006218714,18
2023-01-03,MRK,0.26333333333333336,6,0.2876572033978406,0.20953488372093027,43,0.17877830762696673,49
2023-01-03,UNH,-0.18272727272727274,11,0.1618079669911781,0.03861271676300579,346,0.14084768321417537,357
2023-01-03,MSFT,-0.05090909090909091,22,0.2532250850981074,0.09413043478260871,92,0.32292329635268097,114
2023-01-03,EQT,,0,,0.05529411764705884,17,0.2795558452049166,17
2023-01-03,MO,-0.11,2,0.0,-0.03249999999999999,16,0.308274769213008,18
2023-01-03,SBUX,0.3136363636363636,11,0.17264256296016506,0.1937037037037037,81,0.1478803946137253,92
2023-01-03,TJX,-0.11,4,0.0,0.22250000000000003,88,0.1423872814932376,92
