date,ticker,company_news_avg,company_news_count,company_news_std,related_companies_news_avg,related_news_count,related_news_std,total_news_count
2015-01-01,PEP,,0,,-0.48,1,0.0,1
2015-01-01,AMZN,,0,,,0,,0
2015-01-01,BRKB,,0,,-0.48,1,0.0,1
2015-01-01,ISRG,,0,,0.53,5,0.02738612787525833,5
2015-01-01,GE,,0,,-0.48,1,0.0,1
2015-01-01,UNH,-0.48,1,0.0,,0,,1
2015-01-01,MSFT,,0,,0.6062500000000001,8,0.0972386607417911,8
2015-01-01,GOOGL,0.68,2,0.0,0.5816666666666667,6,0.10166939887039103,8
2015-01-01,GS,,0,,-0.48,1,0.0,1
2015-01-01,JPM,,0,,-0.48,1,0.0,1
2015-01-01,WMT,,0,,,0,,0
2015-01-01,IBM,,0,,0.6062500000000001,8,0.0972386607417911,8
2015-01-01,MCD,,0,,,0,,0
2015-01-01,BAC,,0,,-0.48,1,0.0,1
2015-01-01,JNJ,,0,,0.53,5,0.02738612787525833,5
2015-01-01,HD,,0,,,0,,0
2015-01-01,CTAS,-0.48,1,0.0,,0,,1
2015-01-01,AAPL,0.5816666666666667,6,0.10166939887039103,0.68,2,0.0,8
2015-01-01,XOM,,0,,,0,,0
2015-01-01,LLY,0.53,5,0.02738612787525833,,0,,5
2015-01-01,HON,-0.48,1,0.0,,0,,1
2015-01-02,PEP,,0,,0.0022222222222222244,9,0.22004418748161572,9
2015-01-02,AMZN,-0.5,1,0.0,0.0,1,0.0,2
2015-01-02,OKE,,0,,0.030000000000000002,7,0.19364916731037085,7
2015-01-02,LRCX,-0.43,1,0.0,0.235,4,0.2713546265191241,5
2015-01-02,SO,0.0,1,0.0,0.035,6,0.21163648078722158,7
2015-01-02,CSCO,,0,,0.10250000000000001,28,0.4152787997014553,28
2015-01-02,SLB,,0,,0.0,1,0.0,1
2015-01-02,BRKB,0.18999999999999997,3,0.32908965343808666,0.10468750000000002,32,0.3803477557743448,35
2015-01-02,GE,,0,,0.10200000000000001,5,0.37903825664436563,5
2015-01-02,STZ,0.45,1,0.0,-0.05375,8,0.1520279579551077,9
2015-01-02,MRK,,0,,0.514,10,0.029514591494904853,10
2015-01-02,UNH,0.0,1,0.0,0.11529411764705882,34,0.37772232300683883,35
2015-01-02,MSFT,0.52,1,0.0,0.08703703703703705,27,0.41489400699098683,28
2015-01-02,MO,-0.05375,8,0.1520279579551077,0.45,1,0.0,9
2015-01-02,SBUX,0.0,1,0.0,-0.5,1,0.0,2
2015-01-02,DE,0.0,1,0.0,0.1275,4,0.4326950427263987,5
2015-01-02,IFF,0.0,1,0.0,,0,,1
2015-01-02,GOOGL,0.465,6,0.24905822612393272,0.00363636363636365,22,0.39896945168348835,28
2015-01-02,GS,0.5233333333333334,6,0.016329931618554533,0.02689655172413794,29,0.35328158991574843,35
2015-01-02,ORCL,,0,,0.10250000000000001,28,0.4152787997014553,28
2015-01-02,JPM,0.03909090909090911,22,0.328574251822992,0.23538461538461541,13,0.42220878296200376,35
2015-01-02,WMT,,0,,-0.25,2,0.3535533905932738,2
2015-01-02,AMGN,,0,,0.514,10,0.029514591494904853,10
2015-01-02,MDLZ,,0,,0.0022222222222222244,9,0.22004418748161572,9
2015-01-02,IBM,0.0,1,0.0,0.1062962962962963,27,0.42269418066773806,28
2015-01-02,MCD,,0,,-0.25,2,0.3535533905932738,2
2015-01-02,BAC,-0.21666666666666665,3,0.6119912853410032,0.1428125,32,0.34161130878576396,35
2015-01-02,JNJ,,0,,0.514,10,0.029514591494904853,10
2015-01-02,HD,,0,,-0.25,2,0.3535533905932738,2
2015-01-02,MNST,,0,,0.0022222222222222244,9,0.22004418748161572,9
2015-01-02,AAPL,-0.05882352941176469,17,0.422564822733465,0.3518181818181818,11,0.25945397209594545,28
2015-01-02,DUK,0.0,3,0.0,0.052500000000000005,4,0.27097047809678454,7
2015-01-02,NVDA,0.18666666666666668,3,0.16165807537309523,0.09239999999999998,25,0.4368569559936067,28
2015-01-02,WMB,0.07,3,0.3290896534380867,0.0,4,0.0,7
2015-01-02,XOM,0.0,1,0.0,,0,,1
2015-01-02,LLY,0.514,10,0.029514591494904853,,0,,10
2015-01-02,HON,0.3133333333333333,3,0.2713546265191241,-0.215,2,0.3040559159102154,5
2015-01-03,AMZN,,0,,,0,,0
2015-01-03,LRCX,,0,,,0,,0
2015-01-03,CSCO,,0,,-0.52,1,0.0,1
2015-01-03,GE,,0,,,0,,0
2015-01-03,STZ,,0,,-0.48,1,0.0,1
2015-01-03,MSFT,,0,,-0.52,1,0.0,1
2015-01-03,SBUX,,0,,,0,,0
2015-01-03,GOOGL,,0,,-0.52,1,0.0,1
2015-01-03,GS,,0,,,0,,0
2015-01-03,JPM,,0,,,0,,0
2015-01-03,WMT,,0,,,0,,0
2015-01-03,IBM,,0,,-0.52,1,0.0,1
2015-01-03,MCD,,0,,,0,,0
2015-01-03,BAC,,0,,,0,,0
2015-01-03,JNJ,,0,,,0,,0
2015-01-03,CTAS,-0.48,1,0.0,,0,,1
2015-01-03,AAPL,-0.52,1,0.0,,0,,1
2015-01-04,AMZN,,0,,0.49,1,0.0,1
2015-01-04,CSCO,,0,,0.0,2,0.0,2
2015-01-04,BRKB,,0,,,0,,0
2015-01-04,GE,,0,,,0,,0
2015-01-04,STZ,,0,,,0,,0
2015-01-04,MRK,,0,,0.5,2,0.0,2
2015-01-04,MSFT,0.0,2,0.0,,0,,2
2015-01-04,SBUX,,0,,0.49,1,0.0,1
2015-01-04,GOOGL,,0,,0.0,2,0.0,2
2015-01-04,GS,,0,,,0,,0
2015-01-04,JPM,,0,,,0,,0
2015-01-04,WMT,,0,,0.49,1,0.0,1
2015-01-04,LOW,0.49,1,0.0,,0,,1
2015-01-04,IBM,,0,,0.0,2,0.0,2
2015-01-04,BAC,,0,,,0,,0
2015-01-04,HD,,0,,0.49,1,0.0,1
2015-01-04,AAPL,,0,,0.0,2,0.0,2
2015-01-04,LLY,0.5,2,0.0,,0,,2
2015-01-04,HON,,0,,,0,,0
2015-01-05,PEP,,0,,0.24,4,0.4467661580737735,4
2015-01-05,AMZN,0.47714285714285715,7,0.25117817618271737,-0.44074074074074077,27,0.2718303476283284,34
2015-01-05,OKE,,0,,-0.29,2,0.41012193308819755,2
2015-01-05,SO,0.0,1,0.0,-0.58,1,0.0,2
2015-01-05,CSCO,0.505,2,0.021213203435596444,0.3387142857142858,70,0.347804382086767,72
2015-01-05,SLB,0.45,1,0.0,,0,,1
2015-01-05,BRKB,0.41,1,0.0,-0.05133858267716535,127,0.36427218631372993,128
2015-01-05,ISRG,0.0,1,0.0,0.34173913043478266,92,0.46194193226167846,93
2015-01-05,GE,0.010000000000000002,4,0.28855964143772195,-0.055,2,0.07778174593052023,6
2015-01-05,STZ,,0,,0.24,4,0.4467661580737735,4
2015-01-05,MRK,0.6841176470588235,34,0.25161439529877583,0.13864406779661018,59,0.4360261682558254,93
2015-01-05,UNH,,0,,-0.047734375,128,0.3651193631680415,128
2015-01-05,MSFT,0.6000000000000001,2,0.11313708498984763,0.336,70,0.34583819622912465,72
2015-01-05,MO,,0,,0.24,4,0.4467661580737735,4
2015-01-05,SBUX,-0.5722222222222223,18,0.022636658336724392,0.10874999999999999,16,0.45065692790266376,34
2015-01-05,TJX,-0.01999999999999999,2,0.6646803743153546,-0.26625,32,0.4553322076844979,34
2015-01-05,DE,0.0,1,0.0,-0.013999999999999999,5,0.2555973395792687,6
2015-01-05,IFF,,0,,,0,,0
2015-01-05,GOOGL,0.26692307692307693,13,0.38289216531082254,0.36016949152542377,59,0.33602899877644865,72
2015-01-05,GS,0.318,5,0.29029295547773803,-0.06260162601626015,123,0.3609818972763992,128
2015-01-05,ORCL,0.45,1,0.0,0.341830985915493,71,0.3461928028432172,72
2015-01-05,JPM,-0.0829059829059829,117,0.3555933841871771,0.3263636363636364,11,0.2405523945951371,128
2015-01-05,WMT,-0.3333333333333333,3,0.29484459183327977,-0.24387096774193545,31,0.47565167520889934,34
2015-01-05,LOW,0.0,1,0.0,-0.25939393939393934,33,0.4649525472692038,34
2015-01-05,AMGN,0.14636363636363636,44,0.46048049176712924,0.5102040816326531,49,0.39123996151082674,93
2015-01-05,CHD,,0,,,0,,0
2015-01-05,MDLZ,-0.43,1,0.0,0.4633333333333333,3,0.011547005383792493,4
2015-01-05,IBM,0.43437499999999996,16,0.053909646632119564,0.3173214285714286,56,0.38581432685320904,72
2015-01-05,MCD,-0.18666666666666668,3,0.32331615074619047,-0.25806451612903225,31,0.4746958279069431,34
2015-01-05,BAC,0.31799999999999995,5,0.24180570712867802,-0.06260162601626015,123,0.36215166960903694,128
2015-01-05,JNJ,0.156,5,0.2136117974270148,0.34840909090909095,88,0.4694870920180637,93
2015-01-05,HD,,0,,-0.2517647058823529,34,0.4600096875675245,34
2015-01-05,CTAS,0.47,2,0.0,0.010000000000000009,2,0.6222539674441618,4
2015-01-05,MNST,0.45,1,0.0,0.17,3,0.5196152422706631,4
2015-01-05,AAPL,0.29058823529411765,34,0.42813861516662033,0.3905263157894736,38,0.24233043521048483,72
2015-01-05,DUK,-0.58,1,0.0,0.0,1,0.0,2
2015-01-05,NVDA,0.44,4,0.0,0.33764705882352936,68,0.3532667067678801,72
2015-01-05,WMB,,0,,-0.29,2,0.41012193308819755,2
2015-01-05,XOM,,0,,0.45,1,0.0,1
2015-01-05,LLY,0.10666666666666669,9,0.46016301459374154,0.3628571428571429,84,0.456631383404394,93
2015-01-05,HON,-0.11,1,0.0,0.008000000000000002,5,0.24993999279827148,6
2015-01-06,PEP,,0,,0.31333333333333335,6,0.38218669085496254,6
2015-01-06,AMZN,0.3833333333333333,3,0.005773502691896262,-0.1,16,0.462038959396283,19
2015-01-06,OKE,0.49,2,0.0,-0.013333333333333327,3,0.47014182257413917,5
2015-01-06,LRCX,,0,,0.2316279069767442,43,0.26320307416570354,43
2015-01-06,SO,0.225,2,0.31819805153394637,0.16333333333333333,3,0.5658032638058332,5
2015-01-06,CSCO,0.45,1,0.0,0.3102985074626865,67,0.32300656785354454,68
2015-01-06,SLB,0.45,1,0.0,-0.11,2,0.0,3
2015-01-06,BRKB,0.5066666666666667,6,0.0524086506854228,0.04808695652173913,115,0.19852480357726798,121
2015-01-06,GE,0.19621621621621624,37,0.2675231179143564,0.45,6,0.010954451150103331,43
2015-01-06,PG,0.45,1,0.0,,0,,1
2015-01-06,STZ,0.23,1,0.0,0.33,5,0.4248529157249601,6
2015-01-06,MRK,0.45,1,0.0,0.35055555555555556,36,0.2509859921469089,37
2015-01-06,CAT,,0,,0.2316279069767442,43,0.26320307416570354,43
2015-01-06,UNH,,0,,0.07082644628099173,121,0.21805804570060208,121
2015-01-06,MSFT,0.29799999999999993,10,0.31008242631776334,0.3148275862068965,58,0.3254537527676746,68
2015-01-06,MO,,0,,0.31333333333333335,6,0.38218669085496254,6
2015-01-06,SBUX,,0,,-0.023684210526315787,19,0.4590111415534219,19
2015-01-06,TJX,0.45,1,0.0,-0.05000000000000002,18,0.45733241868084373,19
2015-01-06,DE,,0,,0.2316279069767442,43,0.26320307416570354,43
2015-01-06,IFF,,0,,0.45,1,0.0,1
2015-01-06,GOOGL,0.36837837837837845,37,0.30074457151758754,0.2454838709677419,31,0.3363712107149621,68
2015-01-06,GS,0.1630769230769231,13,0.25460376455008854,0.059722222222222225,108,0.21189160662825124,121
2015-01-06,JPM,0.026210526315789476,95,0.17921328638155573,0.23384615384615384,26,0.26883566613196136,121
2015-01-06,WMT,0.1475,4,0.4839679741470504,-0.06933333333333333,15,0.4583583542953929,19
2015-01-06,LOW,,0,,-0.023684210526315787,19,0.4590111415534219,19
2015-01-06,AMGN,0.20142857142857143,7,0.4597980923343264,0.38866666666666666,30,0.16048919468049988,37
2015-01-06,CHD,,0,,0.45,1,0.0,1
2015-01-06,MDLZ,,0,,0.31333333333333335,6,0.38218669085496254,6
2015-01-06,IBM,,0,,0.3123529411764706,68,0.3210343248819578,68
2015-01-06,MCD,-0.39000000000000007,6,0.3682390527904394,0.14538461538461542,13,0.4018419130415879,19
2015-01-06,BAC,0.13142857142857142,7,0.2677329870989983,0.06710526315789474,114,0.21551635333803523,121
2015-01-06,JNJ,0.38655172413793104,29,0.1629039125652421,0.23249999999999998,8,0.4346673605019294,37
2015-01-06,HD,-0.06000000000000001,5,0.4362911871674696,-0.0107142857142857,14,0.48215006099624347,19
2015-01-06,CTAS,-0.43,1,0.0,0.462,5,0.12969194269498782,6
2015-01-06,MNST,0.52,4,0.0,-0.09999999999999999,2,0.4666904755831214,6
2015-01-06,AAPL,0.21705882352941175,17,0.3340427499939632,0.34411764705882353,51,0.3134975372827559,68
2015-01-06,DUK,,0,,0.188,5,0.43187961285524923,5
2015-01-06,NVDA,0.16333333333333333,3,0.5658032638058332,0.31923076923076926,65,0.31112852896907656,68
2015-01-06,WMB,-0.49,1,0.0,0.3575,4,0.23907809045024042,5
2015-01-06,XOM,-0.11,2,0.0,0.45,1,0.0,3
2015-01-06,LLY,,0,,0.35324324324324324,37,0.24801494191159412,37
2015-01-06,HON,0.45,6,0.010954451150103331,0.19621621621621624,37,0.2675231179143564,43
2015-01-07,PEP,-0.46,1,0.0,,0,,1
2015-01-07,AMZN,,0,,0.25409090909090915,22,0.3432430638276627,22
2015-01-07,OKE,0.525,4,0.05000000000000002,0.2816666666666667,6,0.40804003071594175,10
2015-01-07,LRCX,0.0,2,0.0,0.49571428571428566,7,0.06803360514166092,9
2015-01-07,NEE,-0.43,1,0.0,0.46888888888888897,9,0.17849680980653718,10
2015-01-07,SO,0.0,1,0.0,0.4211111111111111,9,0.3206417176711588,10
2015-01-07,CSCO,0.27,6,0.15722595205626838,0.169247311827957,93,0.48821377302575464,99
2015-01-07,SLB,0.23,2,0.0,0.185,4,0.41,6
2015-01-07,BRKB,0.5866666666666666,3,0.028867513459481315,0.1049397590361446,83,0.20631714572340668,86
2015-01-07,GE,0.65,1,0.0,0.3525,8,0.21756772344654957,9
2015-01-07,STZ,,0,,-0.46,1,0.0,1
2015-01-07,MRK,0.2833333333333334,3,0.09237604307034013,0.14526315789473684,76,0.3249183433180734,79
2015-01-07,CAT,,0,,0.38555555555555554,9,0.22639076345508838,9
2015-01-07,UNH,,0,,0.12174418604651163,86,0.22133388066562734,86
2015-01-07,MSFT,0.4600000000000001,10,0.05597618541248889,0.14337078651685392,89,0.49059088635362763,99
2015-01-07,MO,,0,,-0.46,1,0.0,1
2015-01-07,SBUX,0.41000000000000003,7,0.29268868558020256,0.18133333333333332,15,0.3495480074665131,22
2015-01-07,TJX,-0.48,1,0.0,0.2890476190476191,21,0.3089968407913706,22
2015-01-07,DE,0.4699999999999999,6,6.080941944488117e-17,0.21666666666666667,3,0.37527767497325676,9
2015-01-07,IFF,,0,,0.0,1,0.0,1
2015-01-07,GOOGL,-0.03272727272727271,11,0.4518869528785028,0.20136363636363636,88,0.4738135377419523,99
2015-01-07,GS,0.2475,8,0.2685277320075952,0.10884615384615384,78,0.21380280251118872,86
2015-01-07,JPM,0.06484848484848485,66,0.16624580896271945,0.3095,20,0.2761478436978051,86
2015-01-07,WMT,0.20714285714285713,7,0.2594683208482483,0.276,15,0.38243206679655634,22
2015-01-07,LOW,0.49,2,0.0,0.23050000000000007,20,0.35181446964647656,22
2015-01-07,AMGN,-0.11,2,0.0,0.1572727272727273,77,0.32140168490877724,79
2015-01-07,CHD,0.0,1,0.0,,0,,1
2015-01-07,MDLZ,,0,,-0.46,1,0.0,1
2015-01-07,IBM,-0.01814814814814816,27,0.48490313891647896,0.24791666666666667,72,0.45355850438659895,99
2015-01-07,MCD,0.154,5,0.4093653624819765,0.2835294117647059,17,0.32967675790974765,22
2015-01-07,BAC,0.2722222222222222,9,0.2891270385910741,0.10415584415584415,77,0.20735394764400877,86
2015-01-07,JNJ,0.5499999999999999,3,0.0519615242270663,0.13473684210526315,76,0.31595136201303947,79
2015-01-07,HD,,0,,0.25409090909090915,22,0.3432430638276627,22
2015-01-07,MNST,,0,,-0.46,1,0.0,1
2015-01-07,AAPL,0.2606818181818182,44,0.5060489806575291,0.1070909090909091,55,0.44139791709082776,99
2015-01-07,DUK,0.53,4,0.0,0.2783333333333334,6,0.4074514285981418,10
2015-01-07,NVDA,0.52,1,0.0,0.17183673469387756,98,0.47612340715704804,99
2015-01-07,WMB,,0,,0.3790000000000001,10,0.330334846952469,10
2015-01-07,XOM,0.185,4,0.41,0.23,2,0.0,6
2015-01-07,LLY,0.13535211267605632,71,0.3225737168724405,0.28500000000000003,8,0.27908012162408535,79
2015-01-07,HON,,0,,0.38555555555555554,9,0.22639076345508838,9
2015-01-08,PEP,0.0890909090909091,11,0.19821475956419315,0.32844444444444443,45,0.2902424970101847,56
2015-01-08,AMZN,,0,,0.027500000000000004,20,0.37961025719601027,20
2015-01-08,NEE,-0.43,1,0.0,0.0,1,0.0,2
2015-01-08,SO,0.0,1,0.0,-0.43,1,0.0,2
2015-01-08,CSCO,0.52,3,0.0,0.24590000000000004,100,0.42695088781505136,103
2015-01-08,SLB,,0,,0.23,2,0.0,2
2015-01-08,BRKB,,0,,0.09405172413793103,116,0.2546335079841336,116
2015-01-08,GE,0.08,8,0.40802660977651234,0.0,9,0.0,17
2015-01-08,STZ,0.32844444444444443,45,0.2902424970101847,0.0890909090909091,11,0.19821475956419315,56
2015-01-08,MRK,0.47,2,0.0,0.12428571428571429,7,0.602822725264433,9
2015-01-08,UNH,,0,,0.09405172413793103,116,0.2546335079841336,116
2015-01-08,MSFT,0.5000000000000001,7,0.15968719422671315,0.2359375,96,0.4311223495287131,103
2015-01-08,MO,,0,,0.2814285714285715,56,0.2893844788916237,56
2015-01-08,SBUX,0.030555555555555558,18,0.4011963319025065,0.0,2,0.0,20
