date,ticker,company_news_avg,company_news_count,company_news_std,related_companies_news_avg,related_news_count,related_news_std,total_news_count
2019-01-01,PEP,,0,,,0,,0
2019-01-01,AMZN,0.4948,50,0.22133398901632242,0.0,1,0.0,51
2019-01-01,CSCO,,0,,,0,,0
2019-01-01,SLB,,0,,,0,,0
2019-01-01,ISRG,,0,,0.23,2,0.0,2
2019-01-01,GE,-0.6,1,0.0,-0.52,1,0.0,2
2019-01-01,MRK,,0,,0.23,2,0.0,2
2019-01-01,UNH,,0,,0.0,1,0.0,1
2019-01-01,MSFT,,0,,,0,,0
2019-01-01,SBUX,0.0,1,0.0,0.4948,50,0.22133398901632242,51
2019-01-01,GOOGL,,0,,,0,,0
2019-01-01,GS,0.0,1,0.0,,0,,1
2019-01-01,JPM,,0,,0.0,1,0.0,1
2019-01-01,WMT,,0,,0.48509803921568634,51,0.22980315532228537,51
2019-01-01,IBM,,0,,,0,,0
2019-01-01,MCD,,0,,0.48509803921568634,51,0.22980315532228537,51
2019-01-01,BAC,,0,,0.0,1,0.0,1
2019-01-01,JNJ,0.23,2,0.0,,0,,2
2019-01-01,HD,,0,,0.48509803921568634,51,0.22980315532228537,51
2019-01-01,AAPL,,0,,,0,,0
2019-01-01,XOM,,0,,,0,,0
2019-01-01,HON,-0.52,1,0.0,-0.6,1,0.0,2
2019-01-02,PEP,,0,,,0,,0
2019-01-02,AMZN,0.34555555555555556,36,0.3299389072838827,0.5449999999999999,10,0.12773670837573145,46
2019-01-02,OKE,,0,,0.312,5,0.1744133022449836,5
2019-01-02,LRCX,,0,,0.10583333333333335,12,0.35160562445944343,12
2019-01-02,SO,0.0,1,0.0,0.39,4,0.0,5
2019-01-02,CSCO,0.19,4,0.34641016151377546,-0.19545023696682462,211,0.46140072567639673,215
2019-01-02,SLB,-0.82,1,0.0,0.23,1,0.0,2
2019-01-02,BRKB,,0,,0.01639423076923077,208,0.09473572886742947,208
2019-01-02,CRM,0.26571428571428574,14,0.31840260642811913,-0.2199004975124378,201,0.45412442133158976,215
2019-01-02,ISRG,-0.17,2,0.7212489168102785,0.05466666666666667,15,0.38655745584151735,17
2019-01-02,GE,0.3442857142857143,7,0.14257829929050012,-0.22800000000000004,5,0.26583829671437487,12
2019-01-02,STZ,,0,,,0,,0
2019-01-02,MRK,0.26,5,0.2432077301403062,-0.06833333333333332,12,0.43528117001508,17
2019-01-02,UNH,,0,,0.01639423076923077,208,0.09473572886742947,208
2019-01-02,MSFT,0.031428571428571424,14,0.39303272799440675,-0.20358208955223878,201,0.46324518829407385,215
2019-01-02,MO,,0,,,0,,0
2019-01-02,SBUX,0.58,1,0.0,0.38466666666666666,45,0.3100923616074293,46
2019-01-02,TJX,0.41,1,0.0,0.3884444444444445,45,0.3114406083433124,46
2019-01-02,DE,-0.03666666666666667,3,0.06350852961085883,0.15333333333333332,9,0.3985285435197835,12
2019-01-02,IFF,0.37,1,0.0,,0,,1
2019-01-02,GOOGL,0.16,11,0.4464302857109943,-0.20705882352941174,204,0.4562161535815637,215
2019-01-02,GS,0.021904761904761906,21,0.06918229886459742,0.01577540106951872,187,0.09731233847563393,208
2019-01-02,JPM,0.016298342541436465,181,0.09887758676213855,0.017037037037037038,27,0.06138245895861674,208
2019-01-02,WMT,0.63,6,0.0,0.35275,40,0.314895078171143,46
2019-01-02,LOW,,0,,0.3889130434782609,46,0.30797711502909186,46
2019-01-02,AMGN,,0,,0.02823529411764706,17,0.41088677415617864,17
2019-01-02,MDLZ,,0,,,0,,0
2019-01-02,IBM,0.003333333333333336,3,0.5150080905513362,-0.19099056603773581,212,0.4618533239044338,215
2019-01-02,MCD,0.34,2,0.0,0.39113636363636367,44,0.31487329241274403,46
2019-01-02,BAC,0.0,6,0.0,0.016881188118811882,202,0.09609632264786226,208
2019-01-02,JNJ,-0.1825,8,0.3413314267059845,0.21555555555555556,9,0.3896508408534207,17
2019-01-02,HD,,0,,0.3889130434782609,46,0.30797711502909186,46
2019-01-02,CTAS,,0,,,0,,0
2019-01-02,AAPL,-0.27911242603550296,169,0.4396167626460989,0.14543478260869563,46,0.38485036931681,215
2019-01-02,DUK,0.39,4,0.0,0.0,1,0.0,5
2019-01-02,NVDA,,0,,-0.18827906976744183,215,0.461864684920487,215
2019-01-02,WMB,,0,,0.312,5,0.1744133022449836,5
2019-01-02,XOM,0.23,1,0.0,-0.82,1,0.0,2
2019-01-02,LLY,0.49,2,0.0,-0.03333333333333333,15,0.39802488555844034,17
2019-01-02,HON,-0.515,2,0.007071067811865481,0.23000000000000004,10,0.21979788695779381,12
2019-01-03,PEP,,0,,0.94,1,0.0,1
2019-01-03,AMZN,0.38375000000000004,16,0.15768639763784317,0.4466666666666667,9,0.3667764987018661,25
2019-01-03,OKE,,0,,0.0,1,0.0,1
2019-01-03,SO,0.0,1,0.0,,0,,1
2019-01-03,CSCO,,0,,-0.3846717411988583,1051,0.3694930397575184,1051
2019-01-03,SLB,,0,,,0,,0
2019-01-03,BRKB,,0,,0.03070175438596491,114,0.16406732536837448,114
2019-01-03,ISRG,,0,,0.21465116279069768,43,0.3467697797922812,43
2019-01-03,GE,0.22857142857142856,7,0.2547173970912713,0.10285714285714279,7,0.5091729989474528,14
2019-01-03,STZ,,0,,0.94,1,0.0,1
2019-01-03,MRK,0.14846153846153848,26,0.3449486026374632,0.31588235294117645,17,0.3342539981722248,43
2019-01-03,UNH,0.52,1,0.0,0.026371681415929202,113,0.15811987962857402,114
2019-01-03,MSFT,-0.10600000000000001,5,0.41955929259164315,-0.3860038240917782,1046,0.3689596079923383,1051
2019-01-03,EQT,,0,,,0,,0
2019-01-03,MO,,0,,0.94,1,0.0,1
2019-01-03,SBUX,0.38,1,0.0,0.40750000000000003,24,0.252917756008446,25
2019-01-03,TJX,,0,,0.4064,25,0.24765365600639397,25
2019-01-03,DE,,0,,0.1657142857142857,14,0.39224627832159586,14
2019-01-03,IFF,0.37,1,0.0,,0,,1
2019-01-03,GOOGL,0.1604081632653061,49,0.3855405252352072,-0.4113273453093812,1002,0.3475993517275559,1051
2019-01-03,GS,0.06999999999999999,17,0.15592466129512675,0.02381443298969072,97,0.1652614298806154,114
2019-01-03,JPM,0.03363636363636364,77,0.14865103156925238,0.024594594594594593,37,0.19438785105205683,114
2019-01-03,WMT,0.4714285714285714,7,0.4195405650402423,0.3811111111111111,18,0.14847811836761313,25
2019-01-03,LOW,,0,,0.4064,25,0.24765365600639397,25
2019-01-03,AMGN,0.3333333333333333,6,0.2655309147098821,0.19540540540540538,37,0.357449255097797,43
2019-01-03,MDLZ,,0,,0.94,1,0.0,1
2019-01-03,IBM,0.44800000000000006,5,0.25400787389370433,-0.3886520076481836,1046,0.3655107186991974,1051
2019-01-03,MCD,0.34,1,0.0,0.4091666666666667,24,0.2525851843682025,25
2019-01-03,BAC,-0.042105263157894736,19,0.18353258709644943,0.04526315789473685,95,0.15691739326496132,114
2019-01-03,JNJ,0.33625,8,0.39601361809196123,0.18685714285714283,35,0.3346356352861442,43
2019-01-03,HD,,0,,0.4064,25,0.24765365600639397,25
2019-01-03,CTAS,0.94,1,0.0,,0,,1
2019-01-03,AAPL,-0.41612576064908724,986,0.34247590660475774,0.09246153846153847,65,0.4338743725479141,1051
2019-01-03,DUK,,0,,0.0,1,0.0,1
2019-01-03,NVDA,-0.5933333333333333,6,0.1214358541233464,-0.38347368421052636,1045,0.3701181473973811,1051
2019-01-03,WMB,,0,,0.0,1,0.0,1
2019-01-03,XOM,,0,,,0,,0
2019-01-03,LLY,0.22666666666666668,3,0.39259818304894556,0.21375000000000002,40,0.3486875575934892,43
2019-01-03,HON,0.10285714285714279,7,0.5091729989474528,0.22857142857142856,7,0.2547173970912713,14
2019-01-04,PEP,,0,,0.58,2,0.5091168824543142,2
2019-01-04,AMZN,0.242,5,0.5604194857425998,0.45379310344827595,29,0.3457643065225568,34
2019-01-04,OKE,,0,,0.18,7,0.18211717839530314,7
2019-01-04,SO,0.0,1,0.0,0.21,6,0.17955500549970754,7
2019-01-04,CSCO,0.49,1,0.0,-0.37953929539295395,369,0.4289712848914933,370
2019-01-04,SLB,-0.13999999999999999,2,0.6788225099390857,,0,,2
2019-01-04,BRKB,0.33,4,0.27892651361962706,0.033440000000000004,125,0.11566849182037431,129
2019-01-04,ISRG,,0,,0.12000000000000001,8,0.2759917183022501,8
2019-01-04,GE,0.21833333333333335,12,0.3122596045057071,0.3933333333333333,6,0.5068201521907615,18
2019-01-04,STZ,,0,,0.58,2,0.5091168824543142,2
2019-01-04,MRK,,0,,0.12000000000000001,8,0.2759917183022501,8
2019-01-04,UNH,,0,,0.04263565891472868,129,0.1320896912367038,129
2019-01-04,MSFT,0.36,4,0.1501110699893027,-0.3852459016393442,366,0.42589769132540284,370
2019-01-04,MO,0.22,1,0.0,0.94,1,0.0,2
2019-01-04,SBUX,,0,,0.42264705882352943,34,0.38118880093830704,34
2019-01-04,DE,,0,,0.2766666666666666,18,0.38189927837524046,18
2019-01-04,IFF,0.37,1,0.0,,0,,1
2019-01-04,GOOGL,0.5081818181818182,11,0.0756066375152581,-0.40431754874651804,359,0.4077736521590034,370
2019-01-04,GS,0.030862068965517242,58,0.1114857316456082,0.052253521126760565,71,0.14688379452671899,129
2019-01-04,AEP,,0,,0.18,7,0.18211717839530314,7
2019-01-04,JPM,0.045000000000000005,48,0.13722167188182247,0.041234567901234566,81,0.12980160549902092,129
2019-01-04,WMT,0.5433333333333333,24,0.23599312198279937,0.13299999999999998,10,0.5083316939864276,34
2019-01-04,LOW,0.024,5,0.48747307617959784,0.49137931034482757,29,0.3225426232955337,34
2019-01-04,AMGN,0.12000000000000001,8,0.2759917183022501,,0,,8
2019-01-04,CHD,,0,,0.37,1,0.0,1
2019-01-04,MDLZ,,0,,0.58,2,0.5091168824543142,2
2019-01-04,IBM,,0,,-0.3771891891891892,370,0.43076813208807246,370
2019-01-04,MCD,,0,,0.42264705882352943,34,0.38118880093830704,34
2019-01-04,BAC,0.012105263157894737,19,0.05276561879022921,0.04790909090909092,110,0.14084994588584943,129
2019-01-04,JNJ,,0,,0.12000000000000001,8,0.2759917183022501,8
2019-01-04,HD,,0,,0.42264705882352943,34,0.38118880093830704,34
2019-01-04,CTAS,0.94,1,0.0,0.22,1,0.0,2
2019-01-04,AAPL,-0.41416184971098263,346,0.402657861513826,0.15583333333333335,24,0.47751090737978613,370
2019-01-04,DUK,0.2,4,0.23094010767585033,0.15333333333333335,3,0.13279056191361394,7
2019-01-04,NVDA,-0.47250000000000003,8,0.21285474591171993,-0.3750828729281768,362,0.43426840926413035,370
2019-01-04,WMB,0.23,2,0.0,0.16,5,0.21908902300206645,7
2019-01-04,XOM,,0,,-0.13999999999999999,2,0.6788225099390857,2
